11051000,"- Flour, meal and powder"
11052000,"- Flakes, granules and pellets"
1106,"Flour, meal and powder of the dried leguminous vegetables of heading 07.13, of sago or of roots or tubers of heading 07.14 or of the products of Chapter 8"
11061000,- Of the dried leguminous vegetables of heading 07.13
110620,- Of sago or of roots or tubers of heading 07.14:
11062010,- - Of manioc (cassava)
11062020,- - Of sago
11062090,- - Other
11063000,- Of the products of Chapter 8
1107,"Malt, whether or not roasted"
11071000,- Not roasted
11072000,- Roasted
1108,Starches; inulin
,- Starches:
11081100,- - Wheat starch
11081200,- - Maize (corn) starch
11081300,- - Potato starch
11081400,- - Manioc (cassava) starch
110819,- - Other starches:
11081910,- - - Sago
11081990,- - - Other
11082000,- Inulin
11090000,"Wheat gluten, whether or not dried"
,
,Chapter 12
,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder"
,Notes
,"1. Heading 12.07 applies, inter alia, to palm nuts and kernels, cotton seeds, castor oil seeds, sesamum seeds, mustard seeds, safflower seeds, poppy seeds and shea nuts (karite nuts). It does not apply to products of heading 08.01 or 08.02 or to olives (Chapter 7 or Chapter 20)."
,"2. Heading 12.08 applies not only to non-defatted flours and meals but also to flours and meals which have been partially defatted or defatted and wholly or partially refatted with their original oils. It does not, however, apply to residues of headings 23.04 to 23.06."
,"3. For the purposes of heading 12.09, beet seeds, grass and other herbage seeds, seeds of ornamental flowers, vegetable seeds, seeds of forest trees, seeds of fruit trees, seeds of vetches (other than those of the species Vicia faba) or of lupines are to be regarded as “seeds of a kind used for sowing”."
,"Heading 12.09 does not, however, apply to the following even if for sowing:"
,(a) Leguminous vegetables or sweet corn (Chapter 7);
,(b) Spices or other products of Chapter 9;
,(c) Cereals (Chapter 10); or
,(d) Products of headings 12.01 to 12.07 or 12.11.
,"4. Heading 12.11 applies, inter alia, to the following plants or parts thereof: basil, borage, ginseng, hyssop, liquorice, all species of mint, rosemary, rue, sage and wormwood."
,"Heading 12.11 does not, however, apply to:"
,(a) Medicaments of Chapter 30;
,"(b) Perfumery, cosmetic or toilet preparations of Chapter 33; or "
,"(c) Insecticides, fungicides, herbicides, disinfectants or similar products of heading 38.08."
,"5. For the purposes of heading 12.12, the term “seaweeds and other algae” does not include:"
,(a) Dead single-cell micro-organisms of heading 21.02;
,(b) Cultures of micro-organisms of heading 30.02; or
,(c) Fertilisers of heading 31.01 or 31.05.
,Subheading Note
,"1. For the purposes of subheading 1205.10, the expression “low erucic acid rape or colza seeds” means rape or colza seeds yielding a fixed oil which has an erucic acid content of less than 2% by weight and yielding a solid component which contains less than 30 micromoles of glucosinolates per gram."
1201,"Soya beans, whether or not broken"
12011000,- Seed
12019000,- Other
1202,"Ground-nuts, not roasted or otherwise cooked, whether or not shelled or broken"
12023000,- Seed
,- Other:
12024100,- - In shell
12024200,"- - Shelled, whether or not broken"
12030000,Copra
12040000,"Linseed, whether or not broken"
1205,"Rape or colza seeds, whether or not broken"
12051000,- Low erucic acid rape or colza seeds
12059000,- Other
12060000,"Sunflower seeds, whether or not broken"
1207,"Other oil seeds and oleaginous fruits, whether or not broken"
120710,- Palm nuts and kernels:
12071010,- - Palm nuts suitable for sowing/planting
12071030,- - Kernels
12071090,- - Other
,- Cotton seeds:
12072100,- - Seed
12072900,- - Other
12073000,- Castor oil seeds
120740,- Sesamum seeds:
12074010,- - Edible
12074090,- - Other
12075000,- Mustard seeds
12076000,- Safflower (Carthamus tinctorius) seeds
12077000,- Melon seeds
,- Other:
12079100,- - Poppy seeds
120799,- - Other:
12079940,- - - Illipe seeds (Illipe nuts)
12079950,- - - Fresh fruit bunch of oil palm
12079990,- - - Other
1208,"Flours and meals of oil seeds or oleaginous fruits, other than those of mustard"
12081000,- Of soya beans
12089000,- Other
1209,"Seeds, fruit and spores, of a kind used for sowing"
12091000,- Sugar beet seeds
,- Seeds of forage plants:
12092100,- - Lucerne (alfalfa) seeds
12092200,- - Clover (Trifolium spp.) seeds
12092300,- - Fescue seeds
12092400,- - Kentucky blue grass (Poa pratensis L.) seeds
12092500,"- - Rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds"
120929,- - Other:
12092910,- - - Timothy grass (Phleum pratense) seeds
12092990,- - - Other
12093000,- Seeds of herbaceous plants cultivated principally for their flowers
,- Other:
120991,- - Vegetable seeds:
12099110,- - - Onion seeds
12099190,- - - Other
120999,- - Other:
12099920,- - - Rubber tree seeds
12099930,- - - Kenaf seeds
12099990,- - - Other
1210,"Hop cones, fresh or dried, whether or not ground, powdered or in the form of pellets; lupulin"
12101000,"- Hop cones, neither ground nor powdered nor in the form of pellets"
12102000,"- Hop cones, ground, powdered or in the form of pellets; lupulin"
1211,"Plants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered"
121120,- Ginseng roots:
12112010,- - Fresh or dried
12112090,- - Other
12113000,- Coca leaf
12114000,- Poppy straw
12115000,- Ephedra
12116000,- Bark of African cherry (Prunus africana)
121190,- Other:
,- - Of a kind used primarily in pharmacy:
12119011,"- - - Cannabis, in cut, crushed or powdered form"
12119012,"- - - Cannabis, in other forms"
12119013,- - - Rauwolfia serpentina roots
12119015,- - - Liquorice roots
12119017,"- - - Other, fresh or dried, in cut, crushed or powdered form"
12119018,"- - - Other, in cut, crushed or powdered form"
12119019,- - - Other
,- - Other:
12119091,"- - - Pyrethrum, in cut, crushed or powdered form"
12119092,"- - - Pyrethrum, in other forms"
12119094,- - - Sandalwood chips
12119095,- - - Agarwood (Gaharu) chips
12119097,- - - Bark of persea (Persea kurzii Kosterm)
12119098,"- - - Other, in cut, crushed or powdered form"
12119099,- - - Other
1212,"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum) of a kind used primarily for human consumption, not elsewhere specified or included"
,- Seaweeds and other algae:
121221,- - Fit for human consumption:
,- - - Dried but not ground:
12122111,- - - - Eucheuma spinosum
12122112,- - - - Eucheuma cottonii
12122113,- - - - Gracilaria spp.
12122119,- - - - Other
12122190,- - - Other
121229,- - Other:
,"- - - Fresh, chilled or dried, of a kind used in dyeing, tanning, perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes:"
12122911,- - - - Of a kind used in pharmacy
12122919,- - - - Other
12122920,"- - - Other, fresh, chilled or dried"
12122930,"- - - Other, frozen"
,- Other:
12129100,- - Sugar beet
12129200,- - Locust beans (carob)
121293,- - Sugar cane:
12129310,- - - Suitable for planting
12129390,- - - Other
12129400,- - Chicory roots
121299,- - Other:
12129910,"- - - Stones and kernels of apricot, peach (including nectarine) or plum"
12129990,- - - Other
12130000,"Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form of pellets"
1214,"Swedes, mangolds, fodder roots, hay, lucerne (alfalfa), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets"
12141000,- Lucerne (alfalfa) meal and pellets
12149000,- Other
,
,
,Chapter 13
,"Lac; gums, resins and other vegetable saps and extracts"
,Note
,"1. Heading 13.02 applies, inter alia, to liquorice extract and extract of pyrethrum, extract of hops, extract of aloes and opium."
,The heading does not apply to:
,(a) Liquorice extract containing more than 10% by weight of sucrose or put up as confectionery (heading 17.04);
,(b) Malt extract (heading 19.01);
,"(c) Extracts of coffee, tea or maté (heading 21.01);"
,(d) Vegetable saps or extracts constituting alcoholic beverages (Chapter 22);
,"(e) Camphor, glycyrrhizin or other products of heading 29.14 or 29.38;"
,(f) Concentrates of poppy straw containing not less than 50% by weight of alkaloids (heading 29.39);
,(g) Medicaments of heading 30.03 or 30.04 or blood-grouping reagents (heading 38.22);
,(h) Tanning or dyeing extracts (heading 32.01 or 32.03);
,"(ij) Essential oils, concretes, absolutes, resinoids, extracted oleoresins, aqueous distillates or aqueous solutions of essential oils or preparations based on odoriferous substances of a kind used for the manufacture of beverages (Chapter 33); or"
,"(k) Natural rubber, balata, gutta-percha, guayule, chicle or similar natural gums (heading 40.01). "
1301,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)"
13012000,- Gum Arabic
130190,- Other:
13019030,- - Cannabis resins
13019040,- - Lac
13019090,- - Other
1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products"
,- Vegetable saps and extracts:
130211,- - Opium:
13021110,- - - Pulvis opii
13021190,- - - Other
13021200,- - Of liquorice
13021300,- - Of hops
13021400,- - Of ephedra
130219,- - Other:
13021920,- - - Extracts and tinctures of cannabis
13021940,- - - Vegetable saps and extracts of pyrethrum or of the roots of plants containing rotenone
13021950,- - - Japan (or Chinese) lacquer (natural lacquer)
13021990,- - - Other
13022000,"- Pectic substances, pectinates and pectates"
,"- Mucilages and thickeners, whether or not modified, derived from vegetable products:"
13023100,- - Agar-agar
13023200,"- - Mucilages and thickeners, whether or not modified, derived from locust beans, locust bean seeds or guar seeds"
130239,- - Other:
,- - - Carrageenan:
13023911,"- - - - Powder, semi-refined"
13023912,"- - - - Powder, refined"
13023913,- - - - Alkali treated carrageenan chips (ATCC)
13023919,- - - - Other
13023990,- - - Other
,
,
,Chapter 14
,Vegetable plaiting materials; vegetable products not elsewhere specified or included
,Notes
,"1. This Chapter does not cover the following products which are to be classified in Section XI: vegetable materials or fibres of vegetable materials of a kind used primarily in the manufacture of textiles, however prepared, or other vegetable materials which have undergone treatment so as to render them suitable for use only as textile materials."
,"2. Heading 14.01 applies, inter alia, to bamboos (whether or not split, sawn lengthwise, cut to length, rounded at the ends, bleached, rendered non-inflammable, polished or dyed), split osier, reeds and the like, to rattan cores and to drawn or split rattans. The heading does not apply to chipwood (heading 44.04)."
,3. Heading 14.04 does not apply to wood wool (heading 44.05) and prepared knots or tufts for broom or brush making (heading 96.03).
1401,"Vegetable materials of a kind used primarily for plaiting (for example, bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, and lime bark)"
14011000,- Bamboos
140120,- Rattans:
14012010,- - Whole
,- - Split-core:
14012021,- - - Not exceeding 12 mm in diameter
14012029,- - - Other
14012030,- - Split-skin
14012090,- - Other
14019000,- Other
1404,Vegetable products not elsewhere specified or included
14042000,- Cotton linters
140490,- Other:
14049020,- - Of a kind used primarily in tanning or dyeing
14049030,- - Kapok
,- - Other:
14049091,- - - Palm kernel shells
14049092,- - - Empty fruit bunch of oil palm
14049099,- - - Other
,
,SECTION III
,"ANIMAL, VEGETABLE OR MICROBIAL FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
,Chapter 15
,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
,Notes
,1. This Chapter does not cover:
,(a) Pig fat or poultry fat of heading 02.09;
,"(b) Cocoa butter, fat or oil (heading 18.04);"
,(c) Edible preparations containing by weight more than 15% of the products of heading 04.05 (generally Chapter 21);
,(d) Greaves (heading 23.01) or residues of headings 23.04 to 23.06;
,"(e) Fatty acids, prepared waxes, medicaments, paints, varnishes, soap, perfumery, cosmetic or toilet preparations, sulphonated oils or other goods of Section VI; or"
,(f) Factice derived from oils (heading 40.02).
,2. Heading 15.09 does not apply to oils obtained from olives by solvent extraction (heading 15.10).
,"3. Heading 15.18 does not cover fats or oils or their fractions, merely denatured, which are to be classified in the heading appropriate to the corresponding undenatured fats and oils and their fractions."
,"4. Soap-stocks, oil foots and dregs, stearin pitch, glycerol pitch and wool grease residues fall in heading 15.22."
,Subheading Notes
,"1. For the purposes of subheading 1509.30, virgin olive oil has a free acidity expressed as oleic acid not exceeding 2.0 g/100 g and can be distinguished from the other virgin olive oil categories according to the characteristics indicated in the Codex Alimentarius Standard 33-1981."
